sigmoid_colon_Peak_77865	ENSG00000196517.11	44031467	16270
sigmoid_colon_Peak_31540	ENSG00000196517.11	44031467	28241
sigmoid_colon_Peak_35929	ENSG00000196517.11	44031467	28241
sigmoid_colon_Peak_12429	ENSG00000142945.12	44739817	9271
sigmoid_colon_Peak_14075	ENSG00000142945.12	44739817	9271
sigmoid_colon_Peak_15569	ENSG00000142945.12	44739817	9271
sigmoid_colon_Peak_173101	ENSG00000142945.12	44739817	9271
sigmoid_colon_Peak_14173	ENSG00000188396.3	44806675	565
sigmoid_colon_Peak_9888	ENSG00000188396.3	44806675	565
sigmoid_colon_Peak_30136	ENSG00000117461.14	46133036	95987
sigmoid_colon_Peak_131547	ENSG00000197587.10	46506995	40591
sigmoid_colon_Peak_141992	ENSG00000197587.10	46506995	40591
sigmoid_colon_Peak_71900	ENSG00000197587.10	46506995	40591
sigmoid_colon_Peak_21378	ENSG00000269113.3	47996895	245018
sigmoid_colon_Peak_254148	ENSG00000269113.3	47996895	411
sigmoid_colon_Peak_39366	ENSG00000269113.3	47996895	411
sigmoid_colon_Peak_27309	ENSG00000132122.11	48472208	21875
sigmoid_colon_Peak_11154	ENSG00000162377.5	52698366	4574
sigmoid_colon_Peak_19559	ENSG00000162377.5	52698366	4574
sigmoid_colon_Peak_52136	ENSG00000162377.5	52698366	11973
sigmoid_colon_Peak_127159	ENSG00000162383.11	53142632	3253
sigmoid_colon_Peak_43973	ENSG00000162383.11	53142632	3253
sigmoid_colon_Peak_200593	ENSG00000157184.5	53196428	19852
sigmoid_colon_Peak_28972	ENSG00000157184.5	53196428	19852
sigmoid_colon_Peak_46164	ENSG00000157184.5	53196428	19852
sigmoid_colon_Peak_39332	ENSG00000116212.14	53946076	36027
sigmoid_colon_Peak_50198	ENSG00000116212.14	53946076	36027
sigmoid_colon_Peak_112275	ENSG00000157216.15	54413479	61233
sigmoid_colon_Peak_165630	ENSG00000157216.15	54413479	61233
sigmoid_colon_Peak_208415	ENSG00000157216.15	54413479	61233
sigmoid_colon_Peak_225939	ENSG00000157216.15	54413479	61233
sigmoid_colon_Peak_39851	ENSG00000157216.15	54413479	61233
sigmoid_colon_Peak_49977	ENSG00000157216.15	54413479	61233
sigmoid_colon_Peak_53988	ENSG00000157216.15	54413479	61233
sigmoid_colon_Peak_6549	ENSG00000162390.17	54542256	54277
sigmoid_colon_Peak_195659	ENSG00000162390.17	54542256	53056
sigmoid_colon_Peak_49703	ENSG00000162390.17	54542256	53056
sigmoid_colon_Peak_32795	ENSG00000162390.17	54542256	43135
sigmoid_colon_Peak_76054	ENSG00000162390.17	54542256	43135
sigmoid_colon_Peak_36117	ENSG00000162396.5	54764514	7583
sigmoid_colon_Peak_70791	ENSG00000162396.5	54764514	11643
sigmoid_colon_Peak_39677	ENSG00000162396.5	54764514	12948
sigmoid_colon_Peak_65475	ENSG00000143001.4	54980791	7553
sigmoid_colon_Peak_148461	ENSG00000162402.13	55215113	62003
sigmoid_colon_Peak_54540	ENSG00000162402.13	55215113	62003
sigmoid_colon_Peak_13534	ENSG00000162402.13	55215113	228170
sigmoid_colon_Peak_68259	ENSG00000162402.13	55215113	228170
sigmoid_colon_Peak_32200	ENSG00000162402.13	55215113	297444
sigmoid_colon_Peak_57127	ENSG00000162402.13	55215113	304851
sigmoid_colon_Peak_27342	ENSG00000162402.13	55215113	307261
sigmoid_colon_Peak_39132	ENSG00000162402.13	55215113	307261
sigmoid_colon_Peak_66650	ENSG00000162402.13	55215113	321500
sigmoid_colon_Peak_43032	ENSG00000162402.13	55215113	360497
sigmoid_colon_Peak_63605	ENSG00000162402.13	55215113	360497
sigmoid_colon_Peak_23526	ENSG00000162402.13	55215113	365694
sigmoid_colon_Peak_24844	ENSG00000162402.13	55215113	365694
sigmoid_colon_Peak_59729	ENSG00000162402.13	55215113	454207
sigmoid_colon_Peak_95088	ENSG00000162402.13	55215113	455325
sigmoid_colon_Peak_110361	ENSG00000162402.13	55215113	503644
sigmoid_colon_Peak_22740	ENSG00000162402.13	55215113	503644
sigmoid_colon_Peak_28623	ENSG00000162402.13	55215113	566804
sigmoid_colon_Peak_33028	ENSG00000162402.13	55215113	566804
sigmoid_colon_Peak_34063	ENSG00000162402.13	55215113	598547
sigmoid_colon_Peak_48952	ENSG00000162407.8	56645301	701506
sigmoid_colon_Peak_44043	ENSG00000162407.8	56645301	588756
sigmoid_colon_Peak_50037	ENSG00000162407.8	56645301	588756
sigmoid_colon_Peak_165431	ENSG00000162407.8	56645301	571310
sigmoid_colon_Peak_52834	ENSG00000162407.8	56645301	571310
sigmoid_colon_Peak_24054	ENSG00000162407.8	56645301	498837
sigmoid_colon_Peak_146821	ENSG00000162407.8	56645301	268933
sigmoid_colon_Peak_26698	ENSG00000162407.8	56645301	268933
sigmoid_colon_Peak_28953	ENSG00000162407.8	56645301	198819
sigmoid_colon_Peak_60925	ENSG00000162407.8	56645301	198819
sigmoid_colon_Peak_66359	ENSG00000162407.8	56645301	193105
sigmoid_colon_Peak_85886	ENSG00000162407.8	56645301	193105
sigmoid_colon_Peak_58262	ENSG00000162407.8	56645301	192246
sigmoid_colon_Peak_71401	ENSG00000162407.8	56645301	192246
sigmoid_colon_Peak_31218	ENSG00000184292.6	58577773	6602
sigmoid_colon_Peak_27231	ENSG00000177606.6	58784327	29068
sigmoid_colon_Peak_65478	ENSG00000177606.6	58784327	19921
sigmoid_colon_Peak_95095	ENSG00000177606.6	58784327	19921
sigmoid_colon_Peak_25319	ENSG00000177606.6	58784327	10926
sigmoid_colon_Peak_17659	ENSG00000177606.6	58784327	30901
sigmoid_colon_Peak_81612	ENSG00000177606.6	58784327	64589
sigmoid_colon_Peak_76608	ENSG00000177606.6	58784327	90535
sigmoid_colon_Peak_86172	ENSG00000177606.6	58784327	112376
sigmoid_colon_Peak_14409	ENSG00000177606.6	58784327	137949
sigmoid_colon_Peak_26458	ENSG00000177606.6	58784327	184155
sigmoid_colon_Peak_92581	ENSG00000177606.6	58784327	184155
sigmoid_colon_Peak_23391	ENSG00000177606.6	58784327	229024
sigmoid_colon_Peak_34337	ENSG00000177606.6	58784327	229024
sigmoid_colon_Peak_57755	ENSG00000177606.6	58784327	229024
sigmoid_colon_Peak_45040	ENSG00000177606.6	58784327	235908
sigmoid_colon_Peak_13249	ENSG00000172456.17	59296637	252850
sigmoid_colon_Peak_173263	ENSG00000172456.17	59296637	244450
sigmoid_colon_Peak_205395	ENSG00000172456.17	59296637	244450
sigmoid_colon_Peak_29937	ENSG00000172456.17	59296637	239434
sigmoid_colon_Peak_7240	ENSG00000172456.17	59296637	145605
sigmoid_colon_Peak_38756	ENSG00000162604.12	61725423	233953
sigmoid_colon_Peak_27927	ENSG00000162604.12	61725423	87170
sigmoid_colon_Peak_38709	ENSG00000116641.16	62688368	1875
sigmoid_colon_Peak_46450	ENSG00000187140.5	63323040	6098
sigmoid_colon_Peak_246634	ENSG00000187140.5	63323040	847
sigmoid_colon_Peak_63675	ENSG00000187140.5	63323040	847
sigmoid_colon_Peak_111985	ENSG00000142856.16	63593721	80744
sigmoid_colon_Peak_123945	ENSG00000142856.16	63593721	80744
sigmoid_colon_Peak_19851	ENSG00000142856.16	63593721	80744
sigmoid_colon_Peak_25499	ENSG00000185483.11	63774021	82028
sigmoid_colon_Peak_13429	ENSG00000185483.11	63774021	75761
sigmoid_colon_Peak_154145	ENSG00000185483.11	63774021	42459
sigmoid_colon_Peak_87663	ENSG00000185483.11	63774021	42459
sigmoid_colon_Peak_110099	ENSG00000162434.11	64966504	35734
sigmoid_colon_Peak_16161	ENSG00000162434.11	64966504	35734
sigmoid_colon_Peak_17867	ENSG00000162434.11	64966504	35734
sigmoid_colon_Peak_23815	ENSG00000162434.11	64966504	35734
sigmoid_colon_Peak_34159	ENSG00000118473.21	66533382	131178
sigmoid_colon_Peak_25645	ENSG00000118473.21	66533382	83470
sigmoid_colon_Peak_27064	ENSG00000118473.21	66533382	83470
sigmoid_colon_Peak_50296	ENSG00000116717.11	67685060	94672
sigmoid_colon_Peak_113674	ENSG00000172380.5	67833467	4827
sigmoid_colon_Peak_94656	ENSG00000172380.5	67833467	4827
sigmoid_colon_Peak_208088	ENSG00000116729.13	68233120	88037
sigmoid_colon_Peak_32776	ENSG00000116729.13	68233120	88037
sigmoid_colon_Peak_234088	ENSG00000116729.13	68233120	89778
sigmoid_colon_Peak_56175	ENSG00000116729.13	68233120	89778
sigmoid_colon_Peak_58421	ENSG00000116729.13	68233120	89778
sigmoid_colon_Peak_61894	ENSG00000116729.13	68233120	94405
sigmoid_colon_Peak_62535	ENSG00000033122.18	69568397	463326
sigmoid_colon_Peak_143000	ENSG00000033122.18	69568397	1244
sigmoid_colon_Peak_144056	ENSG00000033122.18	69568397	1244
sigmoid_colon_Peak_205713	ENSG00000033122.18	69568397	1244
sigmoid_colon_Peak_28205	ENSG00000033122.18	69568397	1244
sigmoid_colon_Peak_68801	ENSG00000132485.12	71081297	8733
sigmoid_colon_Peak_81630	ENSG00000117114.19	81306159	1259017
sigmoid_colon_Peak_11811	ENSG00000137941.16	83999150	847943
sigmoid_colon_Peak_80002	ENSG00000137941.16	83999150	847943
sigmoid_colon_Peak_66829	ENSG00000137941.16	83999150	357779
sigmoid_colon_Peak_115451	ENSG00000137941.16	83999150	357299
sigmoid_colon_Peak_54935	ENSG00000137941.16	83999150	357299
sigmoid_colon_Peak_67836	ENSG00000137941.16	83999150	357299
sigmoid_colon_Peak_22633	ENSG00000117151.12	84574480	30030
sigmoid_colon_Peak_109355	ENSG00000117155.16	84690803	7405
sigmoid_colon_Peak_18671	ENSG00000117155.16	84690803	7405
sigmoid_colon_Peak_199981	ENSG00000117155.16	84690803	28754
sigmoid_colon_Peak_78742	ENSG00000117155.16	84690803	28754
sigmoid_colon_Peak_17216	ENSG00000117155.16	84690803	94218
sigmoid_colon_Peak_223245	ENSG00000117155.16	84690803	94218
sigmoid_colon_Peak_57207	ENSG00000097096.8	85201046	19660
sigmoid_colon_Peak_65305	ENSG00000162642.13	85259672	19290
sigmoid_colon_Peak_100454	ENSG00000162642.13	85259672	14841
sigmoid_colon_Peak_30382	ENSG00000142867.12	85277090	20629
sigmoid_colon_Peak_84595	ENSG00000142867.12	85277090	20629
sigmoid_colon_Peak_128042	ENSG00000142871.15	85580760	18397
sigmoid_colon_Peak_55437	ENSG00000142871.15	85580760	48287
sigmoid_colon_Peak_93113	ENSG00000142871.15	85580760	48287
sigmoid_colon_Peak_169561	ENSG00000016490.15	86468367	35021
sigmoid_colon_Peak_41366	ENSG00000016490.15	86468367	35021
sigmoid_colon_Peak_42608	ENSG00000016490.15	86468367	35021
sigmoid_colon_Peak_54419	ENSG00000016490.15	86468367	35021
sigmoid_colon_Peak_43176	ENSG00000097033.14	86704569	52950
sigmoid_colon_Peak_29936	ENSG00000143013.12	87328467	120809
sigmoid_colon_Peak_69674	ENSG00000143013.12	87328467	316048
sigmoid_colon_Peak_101931	ENSG00000143013.12	87328467	358075
sigmoid_colon_Peak_114554	ENSG00000143013.12	87328467	358075
sigmoid_colon_Peak_69791	ENSG00000143013.12	87328467	358075
sigmoid_colon_Peak_175274	ENSG00000143013.12	87328467	452939
sigmoid_colon_Peak_46574	ENSG00000143013.12	87328467	452939
sigmoid_colon_Peak_39464	ENSG00000143013.12	87328467	574237
sigmoid_colon_Peak_66527	ENSG00000143013.12	87328467	639746
sigmoid_colon_Peak_109542	ENSG00000143013.12	87328467	640032
sigmoid_colon_Peak_37702	ENSG00000143013.12	87328467	640032
sigmoid_colon_Peak_13932	ENSG00000143032.7	90717237	134046
sigmoid_colon_Peak_77813	ENSG00000143032.7	90717237	134046
sigmoid_colon_Peak_42200	ENSG00000097046.12	91500892	68969
sigmoid_colon_Peak_73616	ENSG00000097046.12	91500892	74119
sigmoid_colon_Peak_73451	ENSG00000097046.12	91500892	81646
sigmoid_colon_Peak_111856	ENSG00000097046.12	91500892	83940
sigmoid_colon_Peak_90353	ENSG00000097046.12	91500892	83940
sigmoid_colon_Peak_50130	ENSG00000097046.12	91500892	103761
sigmoid_colon_Peak_17966	ENSG00000097046.12	91500892	121781
sigmoid_colon_Peak_33194	ENSG00000097046.12	91500892	149873
sigmoid_colon_Peak_32508	ENSG00000154511.11	92961522	792
sigmoid_colon_Peak_40570	ENSG00000137936.16	93847150	634
sigmoid_colon_Peak_86041	ENSG00000137936.16	93847150	634
sigmoid_colon_Peak_23912	ENSG00000117525.13	94541800	106364
sigmoid_colon_Peak_68807	ENSG00000117525.13	94541800	116412
sigmoid_colon_Peak_8969	ENSG00000143036.16	94820341	106616
sigmoid_colon_Peak_18634	ENSG00000143036.16	94820341	76527
sigmoid_colon_Peak_111109	ENSG00000143036.16	94820341	37034
sigmoid_colon_Peak_15032	ENSG00000143036.16	94820341	37034
sigmoid_colon_Peak_61090	ENSG00000143036.16	94820341	27075
sigmoid_colon_Peak_21775	ENSG00000143036.16	94820341	18346
sigmoid_colon_Peak_44341	ENSG00000143036.16	94820341	18346
sigmoid_colon_Peak_34444	ENSG00000143036.16	94820341	16815
sigmoid_colon_Peak_36093	ENSG00000117519.15	94927278	28545
sigmoid_colon_Peak_21151	ENSG00000122481.16	95234154	701346
sigmoid_colon_Peak_93957	ENSG00000122481.16	95234154	701346
sigmoid_colon_Peak_166476	ENSG00000117569.18	96721664	305604
sigmoid_colon_Peak_48441	ENSG00000117569.18	96721664	305604
sigmoid_colon_Peak_174844	ENSG00000117569.18	96721664	239442
sigmoid_colon_Peak_92515	ENSG00000117569.18	96721664	239442
sigmoid_colon_Peak_94022	ENSG00000117569.18	96721664	234393
sigmoid_colon_Peak_125065	ENSG00000117569.18	96721664	201592
sigmoid_colon_Peak_60457	ENSG00000117569.18	96721664	201592
sigmoid_colon_Peak_48210	ENSG00000117569.18	96721664	201078
sigmoid_colon_Peak_28314	ENSG00000117569.18	96721664	183486
sigmoid_colon_Peak_7040	ENSG00000117569.18	96721664	183486
sigmoid_colon_Peak_154328	ENSG00000117569.18	96721664	37837
sigmoid_colon_Peak_38929	ENSG00000117569.18	96721664	37837
sigmoid_colon_Peak_246867	ENSG00000117569.18	96721664	143932
sigmoid_colon_Peak_31136	ENSG00000117569.18	96721664	143932
sigmoid_colon_Peak_93196	ENSG00000117569.18	96721664	212902
sigmoid_colon_Peak_57927	ENSG00000117569.18	96721664	246892
sigmoid_colon_Peak_100927	ENSG00000156869.12	99766631	41725
sigmoid_colon_Peak_148632	ENSG00000156869.12	99766631	41725
sigmoid_colon_Peak_7037	ENSG00000156869.12	99766631	41725
sigmoid_colon_Peak_81261	ENSG00000156869.12	99766631	41725
sigmoid_colon_Peak_174291	ENSG00000198890.7	107056678	335004
sigmoid_colon_Peak_76333	ENSG00000198890.7	107056678	335004
sigmoid_colon_Peak_172721	ENSG00000198890.7	107056678	304094
sigmoid_colon_Peak_47819	ENSG00000198890.7	107056678	303606
sigmoid_colon_Peak_14811	ENSG00000198890.7	107056678	177256
sigmoid_colon_Peak_24256	ENSG00000162631.18	107140006	390330
sigmoid_colon_Peak_247107	ENSG00000162631.18	107140006	390330
sigmoid_colon_Peak_28463	ENSG00000215717.5	109089802	9992
sigmoid_colon_Peak_6272	ENSG00000215717.5	109089802	9992
sigmoid_colon_Peak_86841	ENSG00000215717.5	109089802	9992
sigmoid_colon_Peak_165390	ENSG00000143126.7	109250018	9928
sigmoid_colon_Peak_35626	ENSG00000143126.7	109250018	9928
sigmoid_colon_Peak_63211	ENSG00000143126.7	109250018	9928
sigmoid_colon_Peak_20680	ENSG00000156097.12	109539871	7569
sigmoid_colon_Peak_30141	ENSG00000156097.12	109539871	7569
sigmoid_colon_Peak_74224	ENSG00000156097.12	109539871	7569
sigmoid_colon_Peak_85760	ENSG00000198758.10	109764027	28147
sigmoid_colon_Peak_102258	ENSG00000198758.10	109764027	43456
sigmoid_colon_Peak_197850	ENSG00000198758.10	109764027	57130
sigmoid_colon_Peak_75131	ENSG00000198758.10	109764027	57130
sigmoid_colon_Peak_100184	ENSG00000198758.10	109764027	59898
sigmoid_colon_Peak_57301	ENSG00000184371.13	109910241	71384
sigmoid_colon_Peak_116678	ENSG00000184371.13	109910241	46047
sigmoid_colon_Peak_26180	ENSG00000184371.13	109910241	38161
sigmoid_colon_Peak_23515	ENSG00000184371.13	109910241	32940
sigmoid_colon_Peak_111008	ENSG00000184371.13	109910241	26891
sigmoid_colon_Peak_58468	ENSG00000184371.13	109910241	26891
sigmoid_colon_Peak_123882	ENSG00000184371.13	109910241	26074
sigmoid_colon_Peak_228590	ENSG00000184371.13	109910241	26074
sigmoid_colon_Peak_47153	ENSG00000184371.13	109910241	20912
sigmoid_colon_Peak_33892	ENSG00000168710.17	109984685	30467
sigmoid_colon_Peak_100309	ENSG00000156150.6	110070700	13241
sigmoid_colon_Peak_130472	ENSG00000156150.6	110070700	13241
sigmoid_colon_Peak_19036	ENSG00000156150.6	110070700	13241
sigmoid_colon_Peak_48487	ENSG00000156150.6	110070700	13241
sigmoid_colon_Peak_19608	ENSG00000186150.4	110112467	8478
sigmoid_colon_Peak_37982	ENSG00000186150.4	110112467	8478
sigmoid_colon_Peak_15864	ENSG00000116396.13	110211342	1406
sigmoid_colon_Peak_84541	ENSG00000116396.13	110211342	1406
sigmoid_colon_Peak_84944	ENSG00000116396.13	110211342	1406
sigmoid_colon_Peak_37637	ENSG00000143105.6	110518838	36527
sigmoid_colon_Peak_43583	ENSG00000143105.6	110518838	37357
sigmoid_colon_Peak_50834	ENSG00000143105.6	110518838	37357
sigmoid_colon_Peak_114611	ENSG00000171385.9	111989155	1438
sigmoid_colon_Peak_126909	ENSG00000171385.9	111989155	1438
sigmoid_colon_Peak_197432	ENSG00000171385.9	111989155	1438
sigmoid_colon_Peak_36226	ENSG00000171385.9	111989155	2283
sigmoid_colon_Peak_109617	ENSG00000143079.14	112396180	78980
sigmoid_colon_Peak_194361	ENSG00000143079.14	112396180	78980
sigmoid_colon_Peak_225485	ENSG00000143079.14	112396180	77396
sigmoid_colon_Peak_33444	ENSG00000143079.14	112396180	37338
sigmoid_colon_Peak_39572	ENSG00000143079.14	112396180	36170
sigmoid_colon_Peak_12467	ENSG00000143079.14	112396180	5352
sigmoid_colon_Peak_168546	ENSG00000143079.14	112396180	5352
sigmoid_colon_Peak_32504	ENSG00000143079.14	112396180	1989
sigmoid_colon_Peak_24101	ENSG00000155367.15	112715477	852
sigmoid_colon_Peak_42291	ENSG00000155380.11	112957013	476
sigmoid_colon_Peak_42901	ENSG00000155380.11	112957013	25892
sigmoid_colon_Peak_15410	ENSG00000155380.11	112957013	40754
sigmoid_colon_Peak_30959	ENSG00000155380.11	112957013	41726
sigmoid_colon_Peak_79709	ENSG00000155380.11	112957013	41726
sigmoid_colon_Peak_131892	ENSG00000134207.14	114153919	72500
sigmoid_colon_Peak_50690	ENSG00000134207.14	114153919	72500
sigmoid_colon_Peak_67247	ENSG00000134207.14	114153919	72500
sigmoid_colon_Peak_228213	ENSG00000197323.10	114511160	165216
sigmoid_colon_Peak_24017	ENSG00000197323.10	114511160	165216
sigmoid_colon_Peak_8420	ENSG00000197323.10	114511160	165216
sigmoid_colon_Peak_32457	ENSG00000197323.10	114511160	157868
sigmoid_colon_Peak_59693	ENSG00000197323.10	114511160	141148
sigmoid_colon_Peak_41949	ENSG00000134198.9	115089500	1082
sigmoid_colon_Peak_19686	ENSG00000134198.9	115089500	9833
sigmoid_colon_Peak_50573	ENSG00000134198.9	115089500	9833
sigmoid_colon_Peak_144605	ENSG00000134198.9	115089500	68688
sigmoid_colon_Peak_59277	ENSG00000134198.9	115089500	100681
sigmoid_colon_Peak_62478	ENSG00000134259.3	115338236	104723
sigmoid_colon_Peak_42641	ENSG00000134259.3	115338236	86973
sigmoid_colon_Peak_201922	ENSG00000134259.3	115338236	25492
sigmoid_colon_Peak_58735	ENSG00000134259.3	115338236	25492
sigmoid_colon_Peak_60714	ENSG00000134259.3	115338236	25492
sigmoid_colon_Peak_21325	ENSG00000134259.3	115338236	27513
sigmoid_colon_Peak_102088	ENSG00000118729.11	115768781	2875
sigmoid_colon_Peak_18933	ENSG00000118729.11	115768781	2875
sigmoid_colon_Peak_38856	ENSG00000177551.5	115843917	15765
sigmoid_colon_Peak_70572	ENSG00000177551.5	115843917	15765
sigmoid_colon_Peak_114951	ENSG00000173212.4	116111754	39971
sigmoid_colon_Peak_14988	ENSG00000173212.4	116111754	39971
sigmoid_colon_Peak_167738	ENSG00000173212.4	116111754	56465
sigmoid_colon_Peak_20519	ENSG00000173212.4	116111754	56465
sigmoid_colon_Peak_16714	ENSG00000163399.15	116372667	45572
sigmoid_colon_Peak_43428	ENSG00000163399.15	116372667	45572
sigmoid_colon_Peak_67905	ENSG00000134247.9	116910056	56246
sigmoid_colon_Peak_47146	ENSG00000134247.9	116910056	31991
sigmoid_colon_Peak_48489	ENSG00000134247.9	116910056	31991
sigmoid_colon_Peak_79455	ENSG00000134247.9	116910056	31991
sigmoid_colon_Peak_147443	ENSG00000116830.11	117060302	8823
sigmoid_colon_Peak_85702	ENSG00000116830.11	117060302	8823
sigmoid_colon_Peak_24493	ENSG00000183508.4	117605933	76379
sigmoid_colon_Peak_103552	ENSG00000183508.4	117605933	80147
sigmoid_colon_Peak_14746	ENSG00000183508.4	117605933	89890
sigmoid_colon_Peak_44591	ENSG00000183508.4	117605933	89890
sigmoid_colon_Peak_41685	ENSG00000196505.10	117929630	148911
sigmoid_colon_Peak_67668	ENSG00000196505.10	117929630	148911
sigmoid_colon_Peak_90532	ENSG00000196505.10	117929630	148911
sigmoid_colon_Peak_100185	ENSG00000196505.10	117929630	114507
sigmoid_colon_Peak_116258	ENSG00000196505.10	117929630	114507
sigmoid_colon_Peak_114907	ENSG00000196505.10	117929630	108452
sigmoid_colon_Peak_23082	ENSG00000196505.10	117929630	107882
sigmoid_colon_Peak_84566	ENSG00000196505.10	117929630	102779
sigmoid_colon_Peak_18968	ENSG00000196505.10	117929630	101519
sigmoid_colon_Peak_55995	ENSG00000116882.14	119368778	41656
sigmoid_colon_Peak_9651	ENSG00000116882.14	119368778	41656
sigmoid_colon_Peak_33630	ENSG00000134249.6	119896495	22877
sigmoid_colon_Peak_33893	ENSG00000162825.16	145405778	19314
sigmoid_colon_Peak_52807	ENSG00000162825.16	145405778	19314
sigmoid_colon_Peak_644	ENSG00000121851.12	145964701	14589
sigmoid_colon_Peak_263782	ENSG00000265972.5	145996600	11285
sigmoid_colon_Peak_48767	ENSG00000265972.5	145996600	11285
sigmoid_colon_Peak_93091	ENSG00000265972.5	145996600	10777
sigmoid_colon_Peak_19180	ENSG00000265972.5	145996600	2736
sigmoid_colon_Peak_14447	ENSG00000265972.5	145996600	10585
sigmoid_colon_Peak_32774	ENSG00000168509.18	146021918	15002
sigmoid_colon_Peak_46507	ENSG00000116128.9	147541411	2286
sigmoid_colon_Peak_61335	ENSG00000280649.1	148458813	124185
sigmoid_colon_Peak_85733	ENSG00000280649.1	148458813	124185
sigmoid_colon_Peak_11534	ENSG00000280649.1	148458813	70591
sigmoid_colon_Peak_21312	ENSG00000280649.1	148458813	70591
sigmoid_colon_Peak_51123	ENSG00000280649.1	148458813	70591
sigmoid_colon_Peak_33026	ENSG00000136631.12	150067292	5679
sigmoid_colon_Peak_4021	ENSG00000143401.14	150236156	22660
sigmoid_colon_Peak_51643	ENSG00000143401.14	150236156	22660
sigmoid_colon_Peak_23977	ENSG00000118298.10	150257158	1381
sigmoid_colon_Peak_79056	ENSG00000118298.10	150257158	1381
sigmoid_colon_Peak_33633	ENSG00000159208.15	150282542	1179
sigmoid_colon_Peak_1530	ENSG00000143369.14	150508061	7048
sigmoid_colon_Peak_230721	ENSG00000143369.14	150508061	7048
sigmoid_colon_Peak_49239	ENSG00000143382.13	150549368	11287
sigmoid_colon_Peak_1565	ENSG00000143382.13	150549368	11610
sigmoid_colon_Peak_16272	ENSG00000143382.13	150549368	11610
sigmoid_colon_Peak_9189	ENSG00000143382.13	150549368	11610
sigmoid_colon_Peak_35700	ENSG00000143384.12	150579738	12005
sigmoid_colon_Peak_10482	ENSG00000143384.12	150579738	11622
sigmoid_colon_Peak_148143	ENSG00000143412.9	150982016	2627
sigmoid_colon_Peak_61250	ENSG00000143412.9	150982016	2627
sigmoid_colon_Peak_209017	ENSG00000143442.21	151459465	13771
sigmoid_colon_Peak_41375	ENSG00000143442.21	151459465	13771
sigmoid_colon_Peak_54979	ENSG00000143442.21	151459465	13771
sigmoid_colon_Peak_18691	ENSG00000143367.15	151540304	711
sigmoid_colon_Peak_39835	ENSG00000159445.12	151909808	35984
sigmoid_colon_Peak_27461	ENSG00000197747.8	151994390	21641
sigmoid_colon_Peak_28406	ENSG00000143536.7	152414263	33893
sigmoid_colon_Peak_166981	ENSG00000143556.8	153460701	29569
sigmoid_colon_Peak_31276	ENSG00000143556.8	153460701	29569
sigmoid_colon_Peak_59208	ENSG00000143556.8	153460701	29569
sigmoid_colon_Peak_10350	ENSG00000197956.9	153536244	29489
sigmoid_colon_Peak_12667	ENSG00000197956.9	153536244	3094
sigmoid_colon_Peak_53692	ENSG00000197956.9	153536244	2437
sigmoid_colon_Peak_102256	ENSG00000196754.10	153567890	506
sigmoid_colon_Peak_43460	ENSG00000196754.10	153567890	506
sigmoid_colon_Peak_16594	ENSG00000196754.10	153567890	4639
sigmoid_colon_Peak_109750	ENSG00000169418.9	153678636	18572
sigmoid_colon_Peak_123624	ENSG00000169418.9	153678636	18572
sigmoid_colon_Peak_45841	ENSG00000169418.9	153678636	18572
sigmoid_colon_Peak_67559	ENSG00000169418.9	153678636	18572
sigmoid_colon_Peak_10324	ENSG00000143554.13	153774353	15766
sigmoid_colon_Peak_61885	ENSG00000143554.13	153774353	15766
sigmoid_colon_Peak_6891	ENSG00000143554.13	153774353	15766
sigmoid_colon_Peak_70031	ENSG00000143554.13	153774353	15766
sigmoid_colon_Peak_26441	ENSG00000143545.8	153986358	404
sigmoid_colon_Peak_103919	ENSG00000143515.16	154325552	27161
sigmoid_colon_Peak_51859	ENSG00000143515.16	154325552	27474
sigmoid_colon_Peak_57267	ENSG00000143515.16	154325552	27474
sigmoid_colon_Peak_94051	ENSG00000243364.7	155063730	930
sigmoid_colon_Peak_41070	ENSG00000143590.13	155078871	15148
sigmoid_colon_Peak_114140	ENSG00000169242.11	155127459	1279
sigmoid_colon_Peak_125730	ENSG00000169242.11	155127459	1279
sigmoid_colon_Peak_27908	ENSG00000169242.11	155127459	1279
sigmoid_colon_Peak_24528	ENSG00000163463.11	155173475	6670
sigmoid_colon_Peak_40761	ENSG00000163463.11	155173475	6670
sigmoid_colon_Peak_56484	ENSG00000163463.11	155173475	6670
sigmoid_colon_Peak_73661	ENSG00000163463.11	155173475	6670
sigmoid_colon_Peak_13195	ENSG00000185499.16	155192916	74
sigmoid_colon_Peak_143454	ENSG00000185499.16	155192916	74
sigmoid_colon_Peak_98822	ENSG00000185499.16	155192916	74
sigmoid_colon_Peak_13681	ENSG00000185499.16	155192916	1417
sigmoid_colon_Peak_49402	ENSG00000185499.16	155192916	1417
sigmoid_colon_Peak_46777	ENSG00000177628.15	155244699	17693
sigmoid_colon_Peak_52245	ENSG00000177628.15	155244699	17334
sigmoid_colon_Peak_694	ENSG00000177628.15	155244699	17334
sigmoid_colon_Peak_29443	ENSG00000125459.14	155610204	38176
sigmoid_colon_Peak_3593	ENSG00000163374.19	155689000	56332
sigmoid_colon_Peak_64634	ENSG00000163374.19	155689000	56332
sigmoid_colon_Peak_37668	ENSG00000196189.12	156147365	6673
sigmoid_colon_Peak_60997	ENSG00000196189.12	156147365	6673
sigmoid_colon_Peak_98230	ENSG00000196189.12	156147365	6673
sigmoid_colon_Peak_1460	ENSG00000125462.16	156430701	25762
